x,y,distance,angle,is_header,is_volley,is_big_chance,is_penalty,is_free_kick,defenders_in_cone,gk_set,centrality,goal,dist_angle,match_id,competition
108.2,42.4,12.042,0.6317,1,0,0,0,0,0,1,0.94,0,7.607,3857292,WC 2022
111.9,33.1,10.64,0.5879,1,0,1,0,0,1,1,0.828,1,6.256,3857292,WC 2022
113.1,35.8,8.078,0.8423,1,0,1,0,0,0,1,0.895,0,6.804,3857292,WC 2022
111.6,41.1,8.472,0.8781,1,0,1,0,0,5,1,0.972,0,7.439,3857292,WC 2022
105.2,30.9,17.374,0.3927,0,0,0,0,0,2,1,0.772,0,6.823,3857292,WC 2022
92.4,55.8,31.803,0.2183,0,0,0,0,0,2,1,0.605,0,6.942,3857292,WC 2022
105.7,33.6,15.667,0.4625,0,0,0,0,0,1,1,0.84,0,7.246,3857292,WC 2022
106.4,28.9,17.555,0.3565,0,0,0,0,0,4,1,0.722,0,6.258,3857292,WC 2022
107.3,51.1,16.867,0.3617,0,1,0,0,0,0,1,0.722,0,6.102,3857292,WC 2022
98.5,47.8,22.871,0.327,0,0,0,0,0,1,1,0.805,0,7.479,3857292,WC 2022
99.5,44.5,20.988,0.3687,0,0,0,0,0,3,1,0.887,0,7.738,3857292,WC 2022
108.9,54.5,18.261,0.2727,0,0,0,0,0,1,1,0.637,0,4.981,3857292,WC 2022
97.2,48.9,24.475,0.3032,0,1,0,0,0,1,1,0.778,0,7.421,3857292,WC 2022
100.7,26.9,23.326,0.2844,0,0,0,0,0,3,1,0.672,0,6.635,3857292,WC 2022
91.0,39.6,29.003,0.2741,0,0,0,0,0,4,1,0.99,0,7.949,3857292,WC 2022
108.9,45.4,12.344,0.5772,1,0,0,0,0,0,1,0.865,0,7.125,3857292,WC 2022
114.3,38.1,6.008,1.1556,0,0,1,0,0,3,1,0.953,1,6.943,3857292,WC 2022
111.2,28.5,14.481,0.3486,0,0,0,0,0,0,1,0.713,0,5.048,3857292,WC 2022
117.3,31.5,8.919,0.3277,0,1,0,0,0,0,1,0.787,0,2.922,3857292,WC 2022
106.3,47.2,15.477,0.4559,0,0,0,0,0,2,1,0.82,0,7.055,3857292,WC 2022
114.5,44.2,6.92,0.9436,0,0,1,0,0,0,1,0.895,0,6.53,3857292,WC 2022
100.6,27.6,23.024,0.2932,0,0,0,0,0,3,1,0.69,0,6.75,3857292,WC 2022
107.3,35.1,13.612,0.5405,0,1,0,0,0,2,1,0.878,0,7.358,3857292,WC 2022
116.1,43.1,4.982,1.2953,0,1,1,0,0,1,1,0.922,0,6.453,3857292,WC 2022
109.3,42.6,11.011,0.6828,0,1,1,0,0,2,1,0.935,1,7.519,3857292,WC 2022
102.8,36.0,17.659,0.4354,0,0,0,0,0,1,1,0.9,0,7.688,3857292,WC 2022
115.2,44.6,6.648,0.9374,0,1,1,0,0,0,1,0.885,0,6.232,3857292,WC 2022
94.4,46.4,26.388,0.2924,0,0,0,0,0,2,1,0.84,0,7.716,3857292,WC 2022
104.6,30.8,17.939,0.383,0,0,0,0,0,3,1,0.77,0,6.87,3857292,WC 2022
113.1,37.6,7.305,0.9757,0,1,1,0,0,0,1,0.94,1,7.128,3857292,WC 2022
110.4,27.0,16.16,0.3036,0,0,0,0,0,0,1,0.675,0,4.906,3857292,WC 2022
107.0,43.6,13.489,0.5598,1,0,0,0,0,4,1,0.91,0,7.551,3857292,WC 2022
114.8,42.5,5.77,1.1769,0,1,1,0,0,0,1,0.938,1,6.79,3857292,WC 2022
101.1,39.1,18.921,0.4162,0,1,0,0,0,3,1,0.978,0,7.876,3857292,WC 2022
117.9,32.7,7.596,0.383,1,0,0,0,0,0,1,0.818,0,2.909,3857292,WC 2022
107.5,40.3,12.504,0.6191,0,0,0,0,0,4,1,0.993,0,7.741,3857292,WC 2022
91.7,53.8,31.485,0.2281,0,1,0,0,0,1,1,0.655,0,7.181,3857295,WC 2022
90.1,47.7,30.876,0.2499,0,1,0,0,0,6,1,0.807,0,7.715,3857295,WC 2022
91.0,26.8,31.863,0.2281,0,1,0,0,0,4,1,0.67,0,7.269,3857295,WC 2022
101.0,29.1,21.905,0.3167,0,0,0,0,0,3,1,0.728,0,6.937,3857295,WC 2022
100.1,51.7,23.085,0.2988,0,0,0,0,0,3,1,0.707,0,6.897,3857295,WC 2022
101.4,30.9,20.707,0.346,0,0,0,0,0,3,1,0.772,0,7.164,3857295,WC 2022
104.1,50.2,18.89,0.3572,0,1,0,0,0,3,1,0.745,0,6.747,3857295,WC 2022
95.2,41.1,24.824,0.3192,0,0,0,0,0,3,1,0.972,0,7.925,3857295,WC 2022
107.6,37.5,12.65,0.6032,1,0,0,0,0,2,1,0.938,0,7.63,3857295,WC 2022
105.0,40.0,15.0,0.5212,0,0,0,0,0,3,1,1.0,0,7.818,3857295,WC 2022
103.1,34.1,17.9,0.418,0,0,0,0,0,5,1,0.853,0,7.482,3857295,WC 2022
105.4,22.1,23.099,0.222,0,0,0,0,0,4,1,0.552,0,5.127,3857295,WC 2022
98.1,35.7,22.318,0.3486,0,0,0,0,1,8,1,0.893,0,7.779,3857295,WC 2022
101.2,43.2,19.07,0.4083,0,0,0,0,1,8,1,0.92,0,7.786,3857295,WC 2022
95.7,44.3,24.678,0.3168,0,1,0,0,0,6,1,0.893,0,7.818,3857295,WC 2022
102.6,47.5,18.948,0.3855,0,0,0,0,0,2,1,0.812,1,7.305,3857295,WC 2022
108.0,37.6,12.238,0.6225,0,0,0,0,0,4,1,0.94,0,7.618,3857295,WC 2022
92.4,30.0,29.356,0.2554,0,0,0,0,0,2,1,0.75,0,7.496,3869685,WC 2022
99.2,47.9,22.25,0.3343,0,0,0,0,0,4,1,0.802,0,7.438,3869685,WC 2022
103.1,34.6,17.742,0.4249,0,0,0,0,0,3,1,0.865,0,7.539,3869685,WC 2022
108.0,40.0,12.0,0.6435,0,0,0,1,0,0,0,1.0,1,7.722,3869685,WC 2022
94.3,23.5,30.541,0.2206,0,1,0,0,0,3,1,0.588,0,6.738,3869685,WC 2022
111.8,32.1,11.386,0.5235,0,0,1,0,0,0,1,0.802,1,5.961,3869685,WC 2022
103.3,52.3,20.741,0.312,0,1,0,0,0,3,1,0.693,0,6.472,3869685,WC 2022
110.5,24.9,17.84,0.2463,0,0,0,0,0,0,1,0.622,0,4.395,3869685,WC 2022
109.7,46.0,11.92,0.5788,0,0,1,0,0,3,1,0.85,0,6.9,3869685,WC 2022
113.4,34.6,8.528,0.7496,1,0,1,0,0,2,1,0.865,0,6.392,3869685,WC 2022
102.5,27.9,21.276,0.3103,0,0,0,0,0,3,1,0.698,0,6.601,3869685,WC 2022
98.9,32.2,22.496,0.3317,0,0,0,0,0,4,1,0.805,0,7.462,3869685,WC 2022
108.0,40.0,12.0,0.6435,0,0,0,1,0,0,0,1.0,1,7.722,3869685,WC 2022
104.8,30.1,18.14,0.3705,0,1,0,0,0,0,1,0.753,1,6.721,3869685,WC 2022
92.2,35.9,28.101,0.2799,0,0,0,0,0,3,1,0.897,0,7.866,3869685,WC 2022
95.9,32.2,25.331,0.2989,0,0,0,0,0,0,1,0.805,0,7.572,3869685,WC 2022
108.9,28.5,15.983,0.3551,0,0,0,0,0,5,1,0.713,0,5.676,3869685,WC 2022
96.2,40.9,23.817,0.3326,0,0,0,0,0,3,1,0.978,0,7.921,3869685,WC 2022
98.2,23.8,27.16,0.2371,0,1,0,0,0,4,1,0.595,0,6.44,3869685,WC 2022
89.8,39.9,30.2,0.2634,0,0,0,0,0,7,1,0.997,0,7.954,3869685,WC 2022
108.8,45.3,12.391,0.5774,0,0,0,0,0,2,1,0.868,0,7.155,3869685,WC 2022
96.3,49.4,25.496,0.2906,0,1,0,0,0,4,1,0.765,0,7.408,3869685,WC 2022
105.1,33.5,16.256,0.4476,0,1,0,0,0,1,1,0.838,0,7.277,3869685,WC 2022
103.6,55.8,22.773,0.2553,0,1,0,0,0,2,1,0.605,0,5.815,3869685,WC 2022
114.4,52.0,13.242,0.2741,0,0,0,0,0,0,1,0.7,0,3.629,3869685,WC 2022
116.6,43.0,4.534,1.4047,0,1,1,0,0,1,1,0.925,1,6.369,3869685,WC 2022
101.4,26.6,22.924,0.2841,0,0,0,0,0,6,1,0.665,0,6.514,3869685,WC 2022
108.0,40.0,12.0,0.6435,0,0,0,1,0,0,0,1.0,1,7.722,3869685,WC 2022
103.7,45.1,17.079,0.4418,0,1,0,0,0,0,1,0.872,0,7.546,3869685,WC 2022
110.8,41.6,9.338,0.802,1,0,1,0,0,2,1,0.96,0,7.489,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,0,7.717,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,1,0.997,0,7.717,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3869685,WC 2022
108.1,40.1,11.9,0.6485,0,0,0,1,0,0,0,0.997,1,7.717,3869685,WC 2022
108.8,38.0,11.377,0.6685,1,0,1,0,0,3,1,0.95,1,7.606,3869684,WC 2022
115.6,39.0,4.512,1.4476,1,0,1,0,0,0,1,0.975,1,6.532,3869684,WC 2022
99.5,23.8,26.128,0.2412,0,0,0,0,0,3,1,0.595,0,6.302,3869684,WC 2022
94.4,41.3,25.633,0.3092,0,0,0,0,0,3,1,0.968,0,7.926,3869684,WC 2022
104.9,38.8,15.148,0.515,0,0,0,0,0,3,1,0.97,0,7.801,3869684,WC 2022
111.3,34.8,10.136,0.6763,1,0,1,0,0,3,1,0.87,0,6.854,3869684,WC 2022
101.2,49.5,21.064,0.3381,0,0,0,0,0,3,1,0.762,0,7.123,3869684,WC 2022
112.4,29.5,12.962,0.3805,0,1,0,0,0,0,1,0.738,0,4.932,3869684,WC 2022
117.8,48.9,9.168,0.2531,1,0,0,0,0,1,1,0.778,0,2.32,3869684,WC 2022
90.6,53.5,32.351,0.2244,0,0,0,0,0,2,1,0.662,0,7.259,3869684,WC 2022
106.5,21.3,23.064,0.2063,0,0,0,0,0,2,1,0.532,1,4.759,3869684,WC 2022
90.5,39.5,29.504,0.2695,0,0,0,0,0,2,1,0.988,0,7.95,3869684,WC 2022
100.8,24.2,24.865,0.2497,0,0,0,0,0,1,1,0.605,0,6.209,3869684,WC 2022
87.5,26.6,35.154,0.21,0,0,0,0,0,6,1,0.665,0,7.383,3869684,WC 2022
110.6,40.5,9.413,0.8029,1,0,1,0,0,2,1,0.988,0,7.558,3869684,WC 2022
90.9,36.9,29.265,0.2702,0,0,0,0,0,2,1,0.922,0,7.908,3869684,WC 2022
115.5,48.3,9.441,0.4574,0,1,1,0,0,0,1,0.793,0,4.318,3869684,WC 2022
110.3,29.2,14.517,0.3792,0,0,0,0,0,1,1,0.73,0,5.505,3869684,WC 2022
110.9,36.5,9.75,0.7442,1,0,1,0,0,6,1,0.912,0,7.256,3869684,WC 2022
89.6,46.9,31.173,0.2492,0,0,0,0,0,5,1,0.828,0,7.767,3869684,WC 2022
113.6,43.4,7.247,0.9512,1,0,1,0,0,4,1,0.915,0,6.894,3869684,WC 2022
96.0,38.8,24.03,0.3295,0,1,0,0,0,3,1,0.97,0,7.918,3857256,WC 2022
113.1,40.7,6.935,1.0441,0,1,1,0,0,0,1,0.982,0,7.241,3857256,WC 2022
103.8,41.9,16.311,0.4782,0,1,0,0,0,6,1,0.953,0,7.8,3857256,WC 2022
112.2,36.8,8.431,0.8476,1,0,1,0,0,5,1,0.92,0,7.146,3857256,WC 2022
97.8,51.5,25.002,0.2837,0,0,0,0,0,1,1,0.713,0,7.093,3857256,WC 2022
